station_code,지번주소,si,city,dong,road_addr
1896,제주특별자치도 서귀포시 상효동 454-1,서귀포시,서귀포시,상효동,동상효로60번길
1897,제주특별자치도 서귀포시 상효동 454-4,서귀포시,서귀포시,상효동,동상효로60번길
1898,제주특별자치도 서귀포시 상효동 162-14,서귀포시,서귀포시,상효동,상효로136번길
1899,제주특별자치도 서귀포시 상효동 162-11,서귀포시,서귀포시,상효동,중산간동로
1900,제주특별자치도 서귀포시 상효동 651-3,서귀포시,서귀포시,상효동,중산간동로
1901,제주특별자치도 서귀포시 상효동 654-19,서귀포시,서귀포시,상효동,중산간동로
1902,제주특별자치도 서귀포시 상효동 1597-34,서귀포시,서귀포시,상효동,상효로
1903,제주특별자치도 서귀포시 상효동 916-12,서귀포시,서귀포시,상효동,토상로
1904,제주특별자치도 서귀포시 토평동 176-1,서귀포시,서귀포시,토평동,중산간동로
1905,제주특별자치도 서귀포시 토평동 176,서귀포시,서귀포시,토평동,토상로20번길
1906,제주특별자치도 서귀포시 토평동 1278-1,서귀포시,서귀포시,토평동,중산간동로
1907,제주특별자치도 서귀포시 토평동 1304-8,서귀포시,서귀포시,토평동,중산간동로
1908,제주특별자치도 서귀포시 동홍동 953-2,서귀포시,서귀포시,동홍동,동홍로
1909,제주특별자치도 서귀포시 동홍동 2174,서귀포시,서귀포시,동홍동,동홍로
1910,제주특별자치도 서귀포시 동홍동 1073-34,서귀포시,서귀포시,동홍동,동홍로
1911,제주특별자치도 서귀포시 동홍동 1073-6,서귀포시,서귀포시,동홍동,동홍로
1912,제주특별자치도 서귀포시 동홍동 1126-3,서귀포시,서귀포시,동홍동,중산간동로
1913,제주특별자치도 서귀포시 동홍동 1075-5,서귀포시,서귀포시,동홍동,중산간동로
1914,제주특별자치도 서귀포시 동홍동 807-4,서귀포시,서귀포시,동홍동,중산간동로
1915,제주특별자치도 서귀포시 동홍동 789-3,서귀포시,서귀포시,동홍동,중산간동로
1916,제주특별자치도 서귀포시 토평동 2272-9,서귀포시,서귀포시,토평동,중산간동로
1917,제주특별자치도 서귀포시 토평동 2372-13,서귀포시,서귀포시,토평동,중산간동로
1918,제주특별자치도 서귀포시 동홍동 657-4,서귀포시,서귀포시,동홍동,516로
1919,제주특별자치도 서귀포시 동홍동 657-4,서귀포시,서귀포시,동홍동,516로
1920,제주특별자치도 서귀포시 토평동 965-7,서귀포시,서귀포시,토평동,516로
1921,제주특별자치도 서귀포시 토평동 978-4,서귀포시,서귀포시,토평동,516로
1922,제주특별자치도 서귀포시 토평동 2322-6,서귀포시,서귀포시,토평동,516로97번길
1923,제주특별자치도 서귀포시 토평동 2335-7,서귀포시,서귀포시,토평동,516로
1924,제주특별자치도 서귀포시 토평동 1200-2,서귀포시,서귀포시,토평동,516로
1925,제주특별자치도 서귀포시 토평동 2265-6,서귀포시,서귀포시,토평동,516로
1926,제주특별자치도 서귀포시 토평동 1701-4,서귀포시,서귀포시,토평동,토평로
1927,제주특별자치도 서귀포시 토평동 1693-11,서귀포시,서귀포시,토평동,토평로
1929,제주특별자치도 서귀포시 토평동 1707-3,서귀포시,서귀포시,토평동,토평로
1930,제주특별자치도 서귀포시 토평동 3245,서귀포시,서귀포시,토평동,토평로
1931,제주특별자치도 서귀포시 토평동 1541-1,서귀포시,서귀포시,토평동,토평로
1932,제주특별자치도 서귀포시 토평동 1426-10,서귀포시,서귀포시,토평동,토평로
1934,제주특별자치도 서귀포시 토평동 3245-1,서귀포시,서귀포시,토평동,토평로
1935,제주특별자치도 서귀포시 토평동 1310-3,서귀포시,서귀포시,토평동,토평로
1936,제주특별자치도 서귀포시 토평동 2202-1,서귀포시,서귀포시,토평동,토평로
1937,제주특별자치도 서귀포시 서홍동 248-1,서귀포시,서귀포시,서홍동,중산간동로
1938,제주특별자치도 서귀포시 동홍동 1674,서귀포시,서귀포시,동홍동,중산간동로
1939,제주특별자치도 서귀포시 동홍동 1910-1,서귀포시,서귀포시,동홍동,동홍로303번길
1940,제주특별자치도 서귀포시 동홍동 948-1,서귀포시,서귀포시,동홍동,동홍로303번길
1941,제주특별자치도 서귀포시 강정동 5647,서귀포시,서귀포시,강정동,이어도로
1942,제주특별자치도 서귀포시 강정동 2673-4,서귀포시,서귀포시,강정동,이어도로
1943,제주특별자치도 서귀포시 강정동 5628,서귀포시,서귀포시,강정동,이어도로
1944,제주특별자치도 서귀포시 강정동 2626-1,서귀포시,서귀포시,강정동,이어도로
1945,제주특별자치도 서귀포시 강정동 2483-5,서귀포시,서귀포시,강정동,이어도로
1946,제주특별자치도 서귀포시 강정동 2483-1,서귀포시,서귀포시,강정동,이어도로
1947,제주특별자치도 서귀포시 강정동 856,서귀포시,서귀포시,강정동,이어도로
1948,제주특별자치도 서귀포시 강정동 885-4,서귀포시,서귀포시,강정동,이어도로
1949,제주특별자치도 서귀포시 강정동 572-4,서귀포시,서귀포시,강정동,이어도로
1950,제주특별자치도 서귀포시 강정동 637-2,서귀포시,서귀포시,강정동,이어도로
1951,제주특별자치도 서귀포시 색달동 2822-1,서귀포시,서귀포시,색달동,중문관광로110번길
1952,제주특별자치도 서귀포시 서귀동 341,서귀포시,서귀포시,서귀동,중정로
1953,제주특별자치도 서귀포시 서귀동 274-5,서귀포시,서귀포시,서귀동,중정로
1954,제주특별자치도 서귀포시 서귀동 256-11,서귀포시,서귀포시,서귀동,중정로
1955,제주특별자치도 서귀포시 서귀동 335,서귀포시,서귀포시,서귀동,동문로
1956,제주특별자치도 서귀포시 서귀동 279-16,서귀포시,서귀포시,서귀동,동문로
1957,제주특별자치도 서귀포시 서귀동 336,서귀포시,서귀포시,서귀동,중앙로
1958,제주특별자치도 서귀포시 서홍동 307-10,서귀포시,서귀포시,서홍동,중앙로
1959,제주특별자치도 서귀포시 서귀동 336,서귀포시,서귀포시,서귀동,중앙로
1960,제주특별자치도 서귀포시 서귀동 486-17,서귀포시,서귀포시,서귀동,중앙로
1961,제주특별자치도 서귀포시 서귀동 437-2,서귀포시,서귀포시,서귀동,중앙로
1962,제주특별자치도 서귀포시 서귀동 961,서귀포시,서귀포시,서귀동,태평로
1963,제주특별자치도 서귀포시 서귀동 961,서귀포시,서귀포시,서귀동,태평로
1964,제주특별자치도 서귀포시 서귀동 553-4,서귀포시,서귀포시,서귀동,태평로
1966,제주특별자치도 서귀포시 서귀동 221-12,서귀포시,서귀포시,서귀동,태평로
1967,제주특별자치도 서귀포시 동홍동 139-11,서귀포시,서귀포시,동홍동,태평로
1968,제주특별자치도 서귀포시 보목동 1635,서귀포시,서귀포시,보목동,보목포로
1969,제주특별자치도 서귀포시 보목동 1634,서귀포시,서귀포시,보목동,보목포로
1970,제주특별자치도 서귀포시 동홍동 215,서귀포시,서귀포시,동홍동,칠십리로
1971,제주특별자치도 서귀포시 서귀동 961,서귀포시,서귀포시,서귀동,태평로
1973,제주특별자치도 서귀포시 동홍동 657-5,서귀포시,서귀포시,동홍동,일주동로
1974,제주특별자치도 서귀포시 동홍동 657-5,서귀포시,서귀포시,동홍동,일주동로
1975,제주특별자치도 서귀포시 동홍동 657-1,서귀포시,서귀포시,동홍동,동홍북로
1976,제주특별자치도 서귀포시 동홍동 618-1,서귀포시,서귀포시,동홍동,동홍북로
1977,제주특별자치도 서귀포시 호근동 628-11,서귀포시,서귀포시,호근동,호근서호로
1978,제주특별자치도 서귀포시 호근동 630-1,서귀포시,서귀포시,호근동,호근서호로
1979,제주특별자치도 서귀포시 호근동 2142,서귀포시,서귀포시,호근동,호근서호로92번길
1980,제주특별자치도 서귀포시 호근동 1309-9,서귀포시,서귀포시,호근동,호근서호로
1981,제주특별자치도 서귀포시 서호동 1490,서귀포시,서귀포시,서호동,서호호근로
1982,제주특별자치도 서귀포시 서호동 276-6,서귀포시,서귀포시,서호동,서호호근로
1983,제주특별자치도 서귀포시 서호동 276-3,서귀포시,서귀포시,서호동,서호호근로
1984,제주특별자치도 서귀포시 서호동 1539,서귀포시,서귀포시,서호동,일주동로
1985,제주특별자치도 서귀포시 서호동 137-3,서귀포시,서귀포시,서호동,일주동로
1986,제주특별자치도 서귀포시 안덕면 창천리 890-1,서귀포시,안덕면,창천리,소기왓로37번길
1987,제주특별자치도 서귀포시 안덕면 창천리 890-8,서귀포시,안덕면,창천리,소기왓로37번길
1988,제주특별자치도 서귀포시 안덕면 창천리 823-2,서귀포시,안덕면,창천리,난드르로
1989,제주특별자치도 서귀포시 안덕면 창천리 876-5,서귀포시,안덕면,창천리,대평감산로
1990,제주특별자치도 서귀포시 하예동 1560,서귀포시,서귀포시,하예동,예래로
1991,제주특별자치도 서귀포시 하예동 1962,서귀포시,서귀포시,하예동,예래로
1992,제주특별자치도 서귀포시 하예동 1962,서귀포시,서귀포시,하예동,예래로
1993,제주특별자치도 서귀포시 하예동 1962,서귀포시,서귀포시,하예동,예래로
1994,제주특별자치도 서귀포시 하예동 266-1,서귀포시,서귀포시,하예동,하예로
1997,제주특별자치도 서귀포시 상예동 1249-1,서귀포시,서귀포시,상예동,열리로
1999,제주특별자치도 서귀포시 상예동 1216-3,서귀포시,서귀포시,상예동,열리로
2000,제주특별자치도 서귀포시 상예동 4999,서귀포시,서귀포시,상예동,열리로
2001,제주특별자치도 서귀포시 상예동 1309-2,서귀포시,서귀포시,상예동,열리로
2002,제주특별자치도 서귀포시 상예동 528,서귀포시,서귀포시,상예동,예래로
2003,제주특별자치도 서귀포시 상예동 4999-13,서귀포시,서귀포시,상예동,예래로
2004,제주특별자치도 서귀포시 색달동 2094-2,서귀포시,서귀포시,색달동,예래로
2005,제주특별자치도 서귀포시 색달동 2091-6,서귀포시,서귀포시,색달동,예래로
2006,제주특별자치도 서귀포시 동홍동 317-11,서귀포시,서귀포시,동홍동,칠십리로
2007,제주특별자치도 서귀포시 동홍동 317-16,서귀포시,서귀포시,동홍동,칠십리로
2008,제주특별자치도 서귀포시 서귀동 788-1,서귀포시,서귀포시,서귀동,칠십리로72번길
2009,제주특별자치도 서귀포시 서귀동 803,서귀포시,서귀포시,서귀동,태평로
2010,제주특별자치도 서귀포시 색달동 2864-36,서귀포시,서귀포시,색달동,중문관광로110번길
2012,제주특별자치도 서귀포시 색달동 2822-1,서귀포시,서귀포시,색달동,중문관광로72번길
2013,제주특별자치도 서귀포시 색달동 3039-3,서귀포시,서귀포시,색달동,중문관광로72번길
2014,제주특별자치도 서귀포시 색달동 3039-1,서귀포시,서귀포시,색달동,중문관광로72번길
2016,제주특별자치도 서귀포시 동홍동 1142,서귀포시,서귀포시,동홍동,동홍로
2017,제주특별자치도 서귀포시 동홍동 1240-3,서귀포시,서귀포시,동홍동,동홍로162번길
2018,제주특별자치도 서귀포시 동홍동 119-3,서귀포시,서귀포시,동홍동,동홍중앙로
2019,제주특별자치도 서귀포시 서귀동 305-24,서귀포시,서귀포시,서귀동,서문로
2020,제주특별자치도 서귀포시 서귀동 337,서귀포시,서귀포시,서귀동,중앙로59번길
2021,제주특별자치도 서귀포시 중문동 2507,서귀포시,서귀포시,중문동,중문관광로
2022,제주특별자치도 서귀포시 동홍동 783-1,서귀포시,서귀포시,동홍동,중산간동로
2023,제주특별자치도 서귀포시 대포동 1601,서귀포시,서귀포시,대포동,대포중앙로
2024,제주특별자치도 서귀포시 대포동 2606,서귀포시,서귀포시,대포동,대포로
2025,제주특별자치도 서귀포시 대포동 2606,서귀포시,서귀포시,대포동,대포로
2026,제주특별자치도 서귀포시 법환동 1654,서귀포시,서귀포시,법환동,이어도로
2027,제주특별자치도 서귀포시 서호동 24,서귀포시,서귀포시,서호동,이어도로
2028,제주특별자치도 서귀포시 서귀동 961,서귀포시,서귀포시,서귀동,태평로
2029,제주특별자치도 서귀포시 서귀동 558-2,서귀포시,서귀포시,서귀동,솔동산로11번길
2030,제주특별자치도 서귀포시 서귀동 721-4,서귀포시,서귀포시,서귀동,부두로
2031,제주특별자치도 서귀포시 서귀동 782-5,서귀포시,서귀포시,서귀동,부두로
2032,제주특별자치도 서귀포시 서귀동 658-1,서귀포시,서귀포시,서귀동,칠십리로
2033,제주특별자치도 서귀포시 서귀동 961,서귀포시,서귀포시,서귀동,칠십리로
2034,제주특별자치도 서귀포시 서귀동 788-10,서귀포시,서귀포시,서귀동,칠십리로
2035,제주특별자치도 서귀포시 서귀동 776-1,서귀포시,서귀포시,서귀동,부두로
2036,제주특별자치도 서귀포시 서귀동 575-2,서귀포시,서귀포시,서귀동,부두로
2037,제주특별자치도 서귀포시 서귀동 166-1,서귀포시,서귀포시,서귀동,태평로439번길
2038,제주특별자치도 서귀포시 서귀동 294-23,서귀포시,서귀포시,서귀동,중앙로
2039,제주특별자치도 서귀포시 서귀동 297-13,서귀포시,서귀포시,서귀동,중앙로
2040,제주특별자치도 서귀포시 서홍동 256-4,서귀포시,서귀포시,서홍동,중산간동로
2042,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,1100로49번길
2043,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,일주서로
2044,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,일주서로
2045,제주특별자치도 서귀포시 중문동 1577-4,서귀포시,서귀포시,중문동,중문로
2046,제주특별자치도 서귀포시 중문동 1617-1,서귀포시,서귀포시,중문동,중문로
2047,제주특별자치도 서귀포시 중문동 1622,서귀포시,서귀포시,중문동,중문로
2048,제주특별자치도 서귀포시 중문동 1576-9,서귀포시,서귀포시,중문동,중문로
2049,제주특별자치도 서귀포시 중문동 2100-3,서귀포시,서귀포시,중문동,중문로15번길
2050,제주특별자치도 서귀포시 중문동 2100-7,서귀포시,서귀포시,중문동,중문로
2051,제주특별자치도 서귀포시 중문동 2232,서귀포시,서귀포시,중문동,천제연로
2052,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2053,제주특별자치도 서귀포시 중문동 2087-14,서귀포시,서귀포시,중문동,천제연로
2054,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2055,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2056,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2057,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2058,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2059,제주특별자치도 서귀포시 중문동 1880-2,서귀포시,서귀포시,중문동,천제연로
2060,제주특별자치도 서귀포시 대포동 2606-20,서귀포시,서귀포시,대포동,천제연로
2061,제주특별자치도 서귀포시 대포동 2606-20,서귀포시,서귀포시,대포동,천제연로
2062,제주특별자치도 서귀포시 서귀동 335,서귀포시,서귀포시,서귀동,동문로
2063,제주특별자치도 서귀포시 서귀동 404-1,서귀포시,서귀포시,서귀동,중정로
2064,제주특별자치도 서귀포시 서귀동 961-37,서귀포시,서귀포시,서귀동,태평로
2065,제주특별자치도 서귀포시 서호동 302,서귀포시,서귀포시,서호동,서호로
2066,제주특별자치도 서귀포시 서호동 806-15,서귀포시,서귀포시,서호동,호근서호로
2067,제주특별자치도 서귀포시 서호동 806-1,서귀포시,서귀포시,서호동,서호로
2068,제주특별자치도 서귀포시 호근동 2142,서귀포시,서귀포시,호근동,호근서호로
2069,제주특별자치도 서귀포시 호근동 2157,서귀포시,서귀포시,호근동,호근북로
2070,제주특별자치도 서귀포시 호근동 689-12,서귀포시,서귀포시,호근동,일주동로
2071,제주특별자치도 서귀포시 호근동 690-4,서귀포시,서귀포시,호근동,일주동로
2072,제주특별자치도 서귀포시 하효동 140,서귀포시,서귀포시,하효동,효돈로
2073,제주특별자치도 서귀포시 서귀동 326-8,서귀포시,서귀포시,서귀동,서문로
2074,제주특별자치도 서귀포시 신효동 712-1,서귀포시,서귀포시,신효동,효돈로
2075,제주특별자치도 서귀포시 하효동 367-13,서귀포시,서귀포시,하효동,일주동로
2076,제주특별자치도 서귀포시 남원읍 신례리 231-1,서귀포시,남원읍,신례리,신례로
2077,제주특별자치도 서귀포시 남원읍 신례리 231,서귀포시,남원읍,신례리,신례로
2078,제주특별자치도 서귀포시 남원읍 하례리 1339-4,서귀포시,남원읍,하례리,하례로
2079,제주특별자치도 서귀포시 남원읍 하례리 1339-5,서귀포시,남원읍,하례리,하례로
2080,제주특별자치도 서귀포시 서귀동 832-1,서귀포시,서귀포시,서귀동,태평로353번길
2081,제주특별자치도 서귀포시 동홍동 2174-46,서귀포시,서귀포시,동홍동,동홍로109번길
2082,제주특별자치도 서귀포시 서귀동 337,서귀포시,서귀포시,서귀동,서문로
2083,제주특별자치도 서귀포시 서호동 968-1,서귀포시,서귀포시,서호동,일주동로
2084,제주특별자치도 서귀포시 동홍동 449-1,서귀포시,서귀포시,동홍동,동홍로
2085,제주특별자치도 서귀포시 동홍동 455-3,서귀포시,서귀포시,동홍동,동홍로
2086,제주특별자치도 서귀포시 토평동 1761-2,서귀포시,서귀포시,토평동,516로
2087,제주특별자치도 서귀포시 토평동 1716-1,서귀포시,서귀포시,토평동,516로
2088,제주특별자치도 서귀포시 서귀동 216-3,서귀포시,서귀포시,서귀동,중정로
2089,제주특별자치도 서귀포시 동홍동 588-15,서귀포시,서귀포시,동홍동,동홍북로
2090,제주특별자치도 서귀포시 동홍동 1240-4,서귀포시,서귀포시,동홍동,동홍로
2091,제주특별자치도 서귀포시 동홍동 1141,서귀포시,서귀포시,동홍동,동홍로
2093,제주특별자치도 서귀포시 법환동 1665-7,서귀포시,서귀포시,법환동,일주동로
2094,제주특별자치도 서귀포시 색달동 2822-1,서귀포시,서귀포시,색달동,중문관광로72번길
2095,제주특별자치도 서귀포시 색달동 2101,서귀포시,서귀포시,색달동,중문관광로72번길
2096,제주특별자치도 서귀포시 색달동 3039-3,서귀포시,서귀포시,색달동,중문관광로72번길
2097,제주특별자치도 서귀포시 색달동 2101,서귀포시,서귀포시,색달동,중문관광로72번길
2098,제주특별자치도 서귀포시 색달동 3383,서귀포시,서귀포시,색달동,색달로
2099,제주특별자치도 서귀포시 색달동 2137-6,서귀포시,서귀포시,색달동,색달로
2100,제주특별자치도 서귀포시 색달동 3383,서귀포시,서귀포시,색달동,색달로
2101,제주특별자치도 서귀포시 색달동 3383,서귀포시,서귀포시,색달동,색달로
2102,제주특별자치도 서귀포시 서홍동 1645-1,서귀포시,서귀포시,서홍동,중산간동로
2103,제주특별자치도 서귀포시 서홍동 1627-6,서귀포시,서귀포시,서홍동,중산간동로
2104,제주특별자치도 서귀포시 서귀동 841-2,서귀포시,서귀포시,서귀동,태평로
2105,제주특별자치도 서귀포시 서귀동 787-6,서귀포시,서귀포시,서귀동,칠십리로
2106,제주특별자치도 서귀포시 서홍동 2576,서귀포시,서귀포시,서홍동,일주동로
2107,제주특별자치도 서귀포시 서홍동 1335-6,서귀포시,서귀포시,서홍동,일주동로
2108,제주특별자치도 서귀포시 서홍동 641-1,서귀포시,서귀포시,서홍동,남성로
2109,제주특별자치도 서귀포시 토평동 3058-3,서귀포시,서귀포시,토평동,인정오름로
2111,제주특별자치도 서귀포시 토평동 486-3,서귀포시,서귀포시,토평동,칠십리로
2112,제주특별자치도 서귀포시 상효동 1602,서귀포시,서귀포시,상효동,하례광장로
2113,제주특별자치도 서귀포시 서홍동 2570,서귀포시,서귀포시,서홍동,남성중로
2114,제주특별자치도 서귀포시 색달동 2798-7,서귀포시,서귀포시,색달동,중문관광로72번길
2115,제주특별자치도 서귀포시 보목동 566-3,서귀포시,서귀포시,보목동,보목포로
2116,제주특별자치도 서귀포시 서귀동 334,서귀포시,서귀포시,서귀동,일주동로
2117,제주특별자치도 서귀포시 동홍동 1503-18,서귀포시,서귀포시,동홍동,일주동로
2119,제주특별자치도 서귀포시 토평동 3284-1,서귀포시,서귀포시,토평동,토평공단로139번길
2120,제주특별자치도 서귀포시 동홍동 657-1,서귀포시,서귀포시,동홍동,동홍중앙로
2121,제주특별자치도 서귀포시 동홍동 657-1,서귀포시,서귀포시,동홍동,동홍중앙로
2122,제주특별자치도 서귀포시 동홍동 114-7,서귀포시,서귀포시,동홍동,동홍중앙로
2123,제주특별자치도 서귀포시 동홍동 657-5,서귀포시,서귀포시,동홍동,동홍중앙로
2124,제주특별자치도 서귀포시 안덕면 감산리 126-8,서귀포시,안덕면,감산리,일주서로
2125,제주특별자치도 서귀포시 안덕면 감산리 1947,서귀포시,안덕면,감산리,일주서로
2126,제주특별자치도 서귀포시 안덕면 감산리 299-13,서귀포시,안덕면,감산리,일주서로
2127,제주특별자치도 서귀포시 안덕면 창천리 1439,서귀포시,안덕면,창천리,일주서로
2128,제주특별자치도 서귀포시 안덕면 창천리 1439,서귀포시,안덕면,창천리,일주서로1388번길
2129,제주특별자치도 서귀포시 안덕면 창천리 1439,서귀포시,안덕면,창천리,창천중앙로24번길
2130,제주특별자치도 서귀포시 안덕면 창천리 155-19,서귀포시,안덕면,창천리,창천중앙로24번길
2132,제주특별자치도 서귀포시 강정동 1515-4,서귀포시,서귀포시,강정동,중산간서로
2133,제주특별자치도 서귀포시 강정동 1515-2,서귀포시,서귀포시,강정동,중산간서로
2134,제주특별자치도 서귀포시 안덕면 상창리 1946-1,서귀포시,안덕면,상창리,한창로
2135,제주특별자치도 서귀포시 안덕면 상창리 1946-1,서귀포시,안덕면,상창리,한창로
2136,제주특별자치도 서귀포시 안덕면 상창리 646-8,서귀포시,안덕면,상창리,한창로
2137,제주특별자치도 서귀포시 중문동 1489-15,서귀포시,서귀포시,중문동,천제연로
2138,제주특별자치도 서귀포시 중문동 2774,서귀포시,서귀포시,중문동,천제연로
2139,제주특별자치도 서귀포시 토평동 824-1,서귀포시,서귀포시,토평동,태평로
2140,제주특별자치도 서귀포시 서귀동 216-21,서귀포시,서귀포시,서귀동,중정로
2141,제주특별자치도 서귀포시 안덕면 감산리 362-7,서귀포시,안덕면,감산리,감산중로
2142,제주특별자치도 서귀포시 남원읍 신흥리 2482,서귀포시,남원읍,신흥리,신흥고수로
2143,제주특별자치도 서귀포시 표선면 세화리 1196-2,서귀포시,표선면,세화리,세성로
2144,제주특별자치도 서귀포시 표선면 세화리 2489,서귀포시,표선면,세화리,세성로
2146,제주특별자치도 서귀포시 표선면 세화리 1326-4,서귀포시,표선면,세화리,세화강왓로
2148,제주특별자치도 서귀포시 표선면 세화리 1768-2,서귀포시,표선면,세화리,세화강왓로
2150,제주특별자치도 서귀포시 표선면 세화리 2403-3,서귀포시,표선면,세화리,세화강왓로
2151,제주특별자치도 서귀포시 표선면 가시리 2966-1,서귀포시,표선면,가시리,녹산로5번길
2152,제주특별자치도 서귀포시 표선면 가시리 2817-9,서귀포시,표선면,가시리,원님로652번길
2154,제주특별자치도 서귀포시 표선면 토산리 1443-3,서귀포시,표선면,토산리,중산간동로
2155,제주특별자치도 서귀포시 표선면 토산리 1377-4,서귀포시,표선면,토산리,중산간동로5570번길
2159,제주특별자치도 서귀포시 안덕면 동광리 74-34,서귀포시,안덕면,동광리,신화역사로
2161,제주특별자치도 서귀포시 대정읍 무릉리 12,서귀포시,대정읍,무릉리,연명로
2162,제주특별자치도 제주시 한경면 청수리 955-2,제주시,한경면,청수리,연명로
2165,제주특별자치도 서귀포시 대정읍 신도리 2606-1,서귀포시,대정읍,신도리,도원로
2166,제주특별자치도 서귀포시 대정읍 신도리 3138,서귀포시,대정읍,신도리,도원로
2167,제주특별자치도 서귀포시 대정읍 무릉리 2868-6,서귀포시,대정읍,무릉리,무릉송당로
2168,제주특별자치도 서귀포시 대정읍 무릉리 2866-3,서귀포시,대정읍,무릉리,무릉송당로
2169,제주특별자치도 서귀포시 대정읍 무릉리 4097,서귀포시,대정읍,무릉리,무영로254번길
2170,제주특별자치도 서귀포시 대정읍 무릉리 4097,서귀포시,대정읍,무릉리,중산간서로
2171,제주특별자치도 서귀포시 대정읍 동일리 273-4,서귀포시,대정읍,동일리,암반수마농로329번길
2172,제주특별자치도 서귀포시 대정읍 동일리 325-2,서귀포시,대정읍,동일리,암반수마농로329번길
2173,제주특별자치도 서귀포시 대정읍 상모리 125-1,서귀포시,대정읍,상모리,송악관광로
2174,제주특별자치도 서귀포시 안덕면 상창리 2885,서귀포시,안덕면,상창리,병악로
2175,제주특별자치도 서귀포시 안덕면 상창리 2885,서귀포시,안덕면,상창리,병악로
2176,제주특별자치도 서귀포시 안덕면 감산리 554,서귀포시,안덕면,감산리,한밭로
2177,제주특별자치도 서귀포시 안덕면 감산리 1948,서귀포시,안덕면,감산리,한밭로
2178,제주특별자치도 서귀포시 안덕면 광평리 205-23,서귀포시,안덕면,광평리,광평로
2179,제주특별자치도 서귀포시 안덕면 상천리 472-2,서귀포시,안덕면,상천리,병악로
2180,제주특별자치도 서귀포시 안덕면 상천리 471-1,서귀포시,안덕면,상천리,병악로
2181,제주특별자치도 서귀포시 남원읍 위미리 1406-2,서귀포시,남원읍,위미리,위미대성로
2182,제주특별자치도 서귀포시 남원읍 위미리 1406-3,서귀포시,남원읍,위미리,위미대성로
2183,제주특별자치도 서귀포시 남원읍 신흥리 939,서귀포시,남원읍,신흥리,신흥고수로
2184,제주특별자치도 서귀포시 남원읍 신흥리 956-1,서귀포시,남원읍,신흥리,신흥고수로
2185,제주특별자치도 서귀포시 표선면 토산리 506-15,서귀포시,표선면,토산리,토산중앙로
2186,제주특별자치도 서귀포시 표선면 토산리 2057,서귀포시,표선면,토산리,토산중앙로46번길
2187,제주특별자치도 서귀포시 표선면 토산리 519-5,서귀포시,표선면,토산리,토산중앙로49번길
2191,제주특별자치도 서귀포시 표선면 토산리 166-2,서귀포시,표선면,토산리,세화로
2192,제주특별자치도 서귀포시 표선면 하천리 2611,서귀포시,표선면,하천리,한마음초등로
2195,제주특별자치도 서귀포시 표선면 하천리 724-3,서귀포시,표선면,하천리,하천로
2196,제주특별자치도 서귀포시 표선면 하천리 588-2,서귀포시,표선면,하천리,하천로
2198,제주특별자치도 서귀포시 표선면 하천리 569-9,서귀포시,표선면,하천리,하천로99번길
2199,제주특별자치도 서귀포시 표선면 하천리 563-2,서귀포시,표선면,하천리,하천로74번길
2200,제주특별자치도 서귀포시 표선면 하천리 499-2,서귀포시,표선면,하천리,하천로74번길
2201,제주특별자치도 서귀포시 표선면 하천리 496-1,서귀포시,표선면,하천리,하천로
2202,제주특별자치도 서귀포시 성산읍 삼달리 105-11,서귀포시,성산읍,삼달리,삼달로
2203,제주특별자치도 서귀포시 성산읍 삼달리 105-2,서귀포시,성산읍,삼달리,삼달로
2204,제주특별자치도 서귀포시 성산읍 삼달리 2260,서귀포시,성산읍,삼달리,삼달로
2205,제주특별자치도 서귀포시 성산읍 삼달리 2260,서귀포시,성산읍,삼달리,삼달로
2206,제주특별자치도 서귀포시 성산읍 삼달리 736-4,서귀포시,성산읍,삼달리,삼달로
2207,제주특별자치도 서귀포시 성산읍 삼달리 2260,서귀포시,성산읍,삼달리,삼달로
2209,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,금백조로
2210,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,금백조로76번길
2211,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,수송로
2212,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,중산간동로
2214,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,수시로10번길
2215,제주특별자치도 서귀포시 성산읍 고성리 2747,서귀포시,성산읍,고성리,서성일로
2216,제주특별자치도 서귀포시 성산읍 고성리 2087-6,서귀포시,성산읍,고성리,서성일로1168번길
2217,제주특별자치도 서귀포시 성산읍 고성리 1472-4,서귀포시,성산읍,고성리,서성일로1222번길
2218,제주특별자치도 서귀포시 성산읍 고성리 1485-2,서귀포시,성산읍,고성리,서성일로
